"Epoch (UTC)",""
2013-02-14T01:55:38.077Z,0.42959
2013-02-14T01:55:48.933Z,0.28586
2013-02-14T01:55:59.789Z,0.22237
2013-02-14T01:56:10.645Z,0.20690
2013-02-14T01:56:21.500Z,0.33903
2013-02-14T01:56:32.356Z,0.48771
2013-02-14T01:56:43.212Z,0.40521
2013-02-14T01:56:54.067Z,0.36902
2013-02-14T01:57:04.923Z,0.12466
2013-02-14T01:57:15.779Z,0.26987
2013-02-14T01:57:26.635Z,0.26824
2013-02-14T01:57:37.490Z,0.28469
2013-02-14T01:57:48.346Z,0.16300
2013-02-14T01:57:59.202Z,0.35202
2013-02-14T01:58:10.058Z,0.12999
2013-02-14T01:58:20.913Z,0.082456
2013-02-14T01:58:31.769Z,0.22618
2013-02-14T01:58:42.625Z,0.21890
2013-02-14T01:58:53.481Z,0.19009
2013-02-14T01:59:04.336Z,NaN
2013-02-14T01:59:15.192Z,0.091017
2013-02-14T01:59:26.048Z,0.14773
2013-02-14T01:59:36.903Z,0.18880
2013-02-14T01:59:47.759Z,NaN
2013-02-14T01:59:58.615Z,0.068848
2013-02-14T02:00:09.471Z,0.14454
2013-02-14T02:00:20.326Z,0.26912
2013-02-14T02:00:31.182Z,0.18095
2013-02-14T02:00:42.038Z,NaN
2013-02-14T02:00:52.893Z,0.19475
2013-02-14T02:01:03.749Z,0.14759
2013-02-14T02:01:14.605Z,NaN
2013-02-14T02:01:25.461Z,0.22314
2013-02-14T02:01:36.316Z,NaN
2013-02-14T02:01:47.172Z,0.090243
2013-02-14T02:01:58.028Z,0.20715
2013-02-14T02:02:08.884Z,0.17086
2013-02-14T02:02:19.739Z,0.23764
2013-02-14T02:02:30.595Z,0.064886
2013-02-14T02:02:41.451Z,0.12474
2013-02-14T02:02:52.307Z,0.064341
2013-02-14T02:03:03.162Z,NaN
2013-02-14T02:03:14.018Z,0.19113
2013-02-14T02:03:24.874Z,NaN
2013-02-14T02:03:35.729Z,0.11093
2013-02-14T02:03:46.585Z,NaN
2013-02-14T02:03:57.441Z,0.13046
2013-02-14T02:04:08.297Z,NaN
2013-02-14T02:04:19.152Z,0.052879
2013-02-14T02:04:30.008Z,0.17530
2013-02-14T02:04:40.864Z,0.082173
2013-02-14T02:04:51.720Z,NaN
2013-02-14T02:05:02.575Z,0.10735
2013-02-14T02:05:13.431Z,0.0041208
2013-02-14T02:05:24.287Z,0.0066793
2013-02-14T02:05:35.142Z,0.37682
2013-02-14T02:05:45.998Z,0.19003
2013-02-14T02:05:56.854Z,0.10242
2013-02-14T02:06:07.710Z,NaN
2013-02-14T02:06:18.565Z,NaN
2013-02-14T02:06:29.421Z,0.023221
2013-02-14T02:06:40.277Z,NaN
2013-02-14T02:06:51.133Z,NaN
2013-02-14T02:07:01.988Z,NaN
2013-02-14T02:07:12.844Z,NaN
2013-02-14T02:07:23.700Z,0.060914
2013-02-14T02:07:34.555Z,0.025190
2013-02-14T02:07:45.411Z,NaN
2013-02-14T02:07:56.267Z,NaN
2013-02-14T02:08:07.123Z,NaN
2013-02-14T02:08:17.978Z,NaN
2013-02-14T02:08:28.834Z,NaN
2013-02-14T02:08:39.690Z,NaN
2013-02-14T02:08:50.545Z,0.056013
2013-02-14T02:09:01.401Z,NaN
2013-02-14T02:09:12.257Z,NaN
2013-02-14T02:09:23.113Z,0.10220
2013-02-14T02:09:33.968Z,NaN
2013-02-14T02:09:44.824Z,NaN
2013-02-14T02:09:55.680Z,NaN
2013-02-14T02:10:06.536Z,NaN
2013-02-14T02:10:17.391Z,NaN
2013-02-14T02:10:28.247Z,NaN
2013-02-14T02:10:39.102Z,NaN
2013-02-14T02:10:49.958Z,NaN
2013-02-14T02:11:00.814Z,NaN
2013-02-14T02:11:11.670Z,0.090265
2013-02-14T02:11:22.525Z,NaN
2013-02-14T02:11:33.381Z,NaN
2013-02-14T02:11:44.237Z,NaN
2013-02-14T02:11:55.092Z,NaN
2013-02-14T02:12:05.948Z,0.095191
2013-02-14T02:12:16.804Z,NaN
2013-02-14T02:12:27.660Z,NaN
2013-02-14T02:12:38.515Z,0.24183
2013-02-14T02:12:49.371Z,NaN
2013-02-14T02:13:00.227Z,NaN
2013-02-14T02:13:11.083Z,0.076512
2013-02-14T02:13:21.938Z,NaN
2013-02-14T02:13:32.794Z,NaN
2013-02-14T02:13:43.650Z,NaN
2013-02-14T02:13:54.505Z,NaN
2013-02-14T02:14:05.361Z,NaN
2013-02-14T02:14:16.217Z,0.0080249
2013-02-14T02:14:27.073Z,NaN
2013-02-14T02:14:37.928Z,0.19584
2013-02-14T02:14:48.784Z,NaN
2013-02-14T02:14:59.640Z,0.12499
2013-02-14T02:15:10.495Z,0.065434
2013-02-14T02:15:21.351Z,0.075352
2013-02-14T02:15:32.207Z,0.0012829
2013-02-14T02:15:43.062Z,NaN
2013-02-14T02:15:53.918Z,NaN
2013-02-14T02:16:04.774Z,NaN
2013-02-14T02:16:15.630Z,NaN
2013-02-14T02:16:26.485Z,NaN
2013-02-14T02:16:37.341Z,0.063653
2013-02-14T02:16:48.197Z,0.13745
2013-02-14T02:16:59.053Z,NaN
2013-02-14T02:17:09.908Z,0.035626
2013-02-14T02:17:20.764Z,NaN
2013-02-14T02:17:31.620Z,0.0017265
2013-02-14T02:17:42.475Z,0.010694
2013-02-14T02:17:53.331Z,NaN
2013-02-14T02:18:04.187Z,0.16630
2013-02-14T02:18:15.043Z,0.030617
2013-02-14T02:18:25.898Z,0.019084
2013-02-14T02:18:36.754Z,NaN
2013-02-14T02:18:47.610Z,0.096789
2013-02-14T02:18:58.466Z,NaN
2013-02-14T02:19:09.321Z,0.093249
2013-02-14T02:19:20.177Z,0.049137
2013-02-14T02:19:31.033Z,NaN
2013-02-14T02:19:41.888Z,0.096935
2013-02-14T02:19:52.744Z,NaN
2013-02-14T02:20:03.600Z,0.046483
2013-02-14T02:20:14.455Z,NaN
2013-02-14T02:20:25.311Z,NaN
2013-02-14T02:20:36.167Z,0.0023266
2013-02-14T02:20:47.022Z,NaN
2013-02-14T02:20:57.878Z,NaN
2013-02-14T02:21:08.734Z,0.011906
2013-02-14T02:21:19.590Z,NaN
2013-02-14T02:21:30.445Z,NaN
2013-02-14T02:21:41.301Z,NaN
2013-02-14T02:21:52.157Z,NaN
2013-02-14T02:22:03.012Z,NaN
2013-02-14T02:22:13.868Z,0.19911
2013-02-14T02:22:24.724Z,NaN
2013-02-14T02:22:35.580Z,NaN
2013-02-14T02:22:46.435Z,0.068009
2013-02-14T02:22:57.291Z,NaN
2013-02-14T02:23:08.147Z,NaN
2013-02-14T02:23:19.003Z,0.10871
2013-02-14T02:23:29.858Z,NaN
2013-02-14T02:23:40.714Z,NaN
2013-02-14T02:23:51.570Z,NaN
2013-02-14T02:24:02.425Z,NaN
2013-02-14T02:24:13.281Z,NaN
2013-02-14T02:24:24.137Z,NaN
2013-02-14T02:24:34.993Z,NaN
2013-02-14T02:24:45.848Z,NaN
2013-02-14T02:24:56.704Z,NaN
2013-02-14T02:25:07.560Z,NaN
2013-02-14T02:25:18.415Z,NaN
2013-02-14T02:25:29.271Z,NaN
2013-02-14T02:25:40.127Z,0.041666
2013-02-14T02:25:50.982Z,NaN
2013-02-14T02:26:01.838Z,NaN
2013-02-14T02:26:12.694Z,NaN
2013-02-14T02:26:23.550Z,NaN
2013-02-14T02:26:34.405Z,NaN
2013-02-14T02:26:45.261Z,NaN
2013-02-14T02:26:56.117Z,NaN
2013-02-14T02:27:06.973Z,0.033656
2013-02-14T02:27:17.828Z,0.064161
2013-02-14T02:27:28.684Z,NaN
2013-02-14T02:27:39.540Z,NaN
2013-02-14T02:27:50.395Z,0.049023
2013-02-14T02:28:01.251Z,NaN
2013-02-14T02:28:12.107Z,NaN
2013-02-14T02:28:22.962Z,NaN
2013-02-14T02:28:33.818Z,NaN
2013-02-14T02:28:44.674Z,0.074416
2013-02-14T02:28:55.530Z,NaN
2013-02-14T02:29:06.385Z,NaN
2013-02-14T02:29:17.241Z,NaN
2013-02-14T02:29:28.097Z,NaN
2013-02-14T02:29:38.953Z,NaN
2013-02-14T02:29:49.808Z,NaN
2013-02-14T02:30:00.664Z,NaN
2013-02-14T02:30:11.520Z,NaN
2013-02-14T02:30:22.375Z,NaN
2013-02-14T02:30:33.231Z,0.034133
2013-02-14T02:30:44.087Z,NaN
2013-02-14T02:30:54.942Z,0.0065983
2013-02-14T02:31:05.798Z,NaN
2013-02-14T02:31:16.654Z,NaN
2013-02-14T02:31:27.510Z,NaN
2013-02-14T02:31:38.365Z,NaN
2013-02-14T02:31:49.221Z,NaN
2013-02-14T02:32:00.077Z,NaN
2013-02-14T02:32:10.932Z,NaN
2013-02-14T02:32:21.788Z,NaN
2013-02-14T02:32:32.644Z,NaN
2013-02-14T02:32:43.500Z,NaN
2013-02-14T02:32:54.355Z,NaN
2013-02-14T02:33:05.211Z,NaN
2013-02-14T02:33:16.067Z,0.057796
2013-02-14T02:33:26.922Z,NaN
2013-02-14T02:33:37.778Z,NaN
2013-02-14T02:33:48.634Z,NaN
2013-02-14T02:33:59.490Z,NaN
2013-02-14T02:34:10.345Z,NaN
2013-02-14T02:34:21.201Z,NaN
2013-02-14T02:34:32.057Z,NaN
2013-02-14T02:34:42.912Z,NaN
2013-02-14T02:34:53.768Z,NaN
2013-02-14T02:35:04.624Z,NaN
2013-02-14T02:35:15.479Z,NaN
2013-02-14T02:35:26.335Z,NaN
2013-02-14T02:35:37.191Z,NaN
2013-02-14T02:35:48.047Z,NaN
2013-02-14T02:35:58.902Z,NaN
2013-02-14T02:36:09.758Z,NaN
2013-02-14T02:36:20.614Z,NaN
2013-02-14T02:36:31.469Z,NaN
2013-02-14T02:36:42.325Z,NaN
2013-02-14T02:36:53.181Z,NaN
2013-02-14T02:37:04.037Z,NaN
2013-02-14T02:37:14.892Z,NaN
2013-02-14T02:37:25.748Z,NaN
2013-02-14T02:37:36.604Z,NaN
2013-02-14T02:37:47.459Z,NaN
2013-02-14T02:37:58.315Z,NaN
2013-02-14T02:38:09.171Z,NaN
2013-02-14T02:38:20.027Z,NaN
2013-02-14T02:38:30.882Z,NaN
2013-02-14T02:38:41.738Z,NaN
2013-02-14T02:38:52.594Z,NaN
2013-02-14T02:39:03.449Z,NaN
2013-02-14T02:39:14.305Z,NaN
2013-02-14T02:39:25.161Z,NaN
2013-02-14T02:39:36.016Z,NaN
2013-02-14T02:39:46.872Z,NaN
2013-02-14T02:39:57.728Z,NaN
2013-02-14T02:40:08.584Z,NaN
2013-02-14T02:40:19.439Z,NaN
2013-02-14T02:40:30.295Z,NaN
2013-02-14T02:40:41.151Z,NaN
2013-02-14T02:40:52.006Z,NaN
2013-02-14T02:41:02.862Z,NaN
2013-02-14T02:41:13.718Z,NaN
2013-02-14T02:41:24.574Z,NaN
2013-02-14T02:41:35.429Z,NaN
2013-02-14T02:41:46.285Z,NaN
2013-02-14T02:41:57.141Z,NaN
2013-02-14T02:42:07.996Z,NaN
2013-02-14T02:42:18.852Z,NaN
2013-02-14T02:42:29.708Z,NaN
2013-02-14T02:42:40.564Z,NaN
2013-02-14T02:42:51.419Z,NaN
2013-02-14T02:43:02.275Z,NaN
2013-02-14T02:43:13.131Z,NaN
2013-02-14T02:43:23.986Z,NaN
2013-02-14T02:43:34.842Z,NaN
2013-02-14T02:43:45.698Z,NaN
2013-02-14T02:43:56.553Z,NaN
2013-02-14T02:44:07.409Z,NaN
2013-02-14T02:44:18.265Z,NaN
2013-02-14T02:44:29.120Z,NaN
2013-02-14T02:44:39.976Z,NaN
2013-02-14T02:44:50.832Z,NaN
2013-02-14T02:45:01.688Z,NaN
2013-02-14T02:45:12.543Z,NaN
2013-02-14T02:45:23.399Z,NaN
2013-02-14T02:45:34.255Z,NaN
2013-02-14T02:45:45.111Z,NaN
2013-02-14T02:45:55.966Z,NaN
2013-02-14T02:46:06.822Z,NaN
2013-02-14T02:46:17.678Z,NaN
2013-02-14T02:46:28.533Z,NaN
2013-02-14T02:46:39.389Z,NaN
2013-02-14T02:46:50.245Z,NaN
2013-02-14T02:47:01.100Z,NaN
2013-02-14T02:47:11.956Z,NaN
2013-02-14T02:47:22.812Z,NaN
2013-02-14T02:47:33.668Z,NaN
2013-02-14T02:47:44.523Z,NaN
2013-02-14T02:47:55.379Z,NaN
2013-02-14T02:48:06.235Z,NaN
2013-02-14T02:48:17.090Z,NaN
2013-02-14T02:48:27.946Z,NaN
2013-02-14T02:48:38.802Z,NaN
2013-02-14T02:48:49.657Z,NaN
2013-02-14T02:49:00.513Z,NaN
2013-02-14T02:49:11.369Z,NaN
2013-02-14T02:49:22.224Z,NaN
2013-02-14T02:49:33.080Z,NaN
2013-02-14T02:49:43.936Z,NaN
2013-02-14T02:49:54.792Z,NaN
2013-02-14T02:50:05.647Z,NaN
2013-02-14T02:50:16.503Z,NaN
2013-02-14T02:50:27.359Z,NaN
2013-02-14T02:50:38.214Z,NaN
2013-02-14T02:50:49.070Z,NaN
2013-02-14T02:50:59.926Z,NaN
2013-02-14T02:51:10.782Z,NaN
2013-02-14T02:51:21.637Z,NaN
2013-02-14T02:51:32.493Z,NaN
2013-02-14T02:51:43.349Z,NaN
2013-02-14T02:51:54.204Z,NaN
2013-02-14T02:52:05.060Z,NaN
2013-02-14T02:52:15.916Z,NaN
2013-02-14T02:52:26.771Z,NaN
2013-02-14T02:52:37.627Z,NaN
2013-02-14T02:52:48.483Z,NaN
2013-02-14T02:52:59.339Z,NaN
2013-02-14T02:53:10.194Z,NaN
2013-02-14T02:53:21.050Z,NaN
2013-02-14T02:53:31.906Z,NaN
2013-02-14T02:53:42.761Z,NaN
2013-02-14T02:53:53.617Z,NaN
2013-02-14T02:54:04.473Z,NaN
2013-02-14T02:54:15.329Z,NaN
2013-02-14T02:54:26.184Z,NaN
2013-02-14T02:54:37.040Z,NaN
2013-02-14T02:54:47.896Z,NaN
2013-02-14T02:54:58.751Z,NaN
2013-02-14T02:55:09.607Z,NaN
2013-02-14T02:55:20.463Z,NaN
2013-02-14T02:55:31.318Z,NaN
2013-02-14T02:55:42.174Z,NaN
2013-02-14T02:55:53.030Z,NaN
2013-02-14T02:56:03.885Z,NaN
2013-02-14T02:56:14.741Z,NaN
2013-02-14T02:56:25.597Z,NaN
2013-02-14T02:56:36.453Z,NaN
2013-02-14T02:56:47.308Z,NaN
2013-02-14T02:56:58.164Z,NaN
2013-02-14T02:57:09.020Z,NaN
2013-02-14T02:57:19.875Z,NaN
2013-02-14T02:57:30.731Z,NaN
2013-02-14T02:57:41.587Z,NaN
2013-02-14T02:57:52.442Z,NaN
2013-02-14T02:58:03.298Z,NaN
2013-02-14T02:58:14.154Z,NaN
2013-02-14T02:58:25.010Z,NaN
2013-02-14T02:58:35.865Z,NaN
2013-02-14T02:58:46.721Z,NaN
2013-02-14T02:58:57.577Z,NaN
2013-02-14T02:59:08.432Z,NaN
2013-02-14T02:59:19.288Z,NaN
2013-02-14T02:59:30.144Z,NaN
2013-02-14T02:59:41.000Z,NaN
2013-02-14T02:59:51.855Z,NaN
2013-02-14T03:00:02.711Z,NaN
2013-02-14T03:00:13.567Z,NaN
2013-02-14T03:00:24.422Z,NaN
2013-02-14T03:00:35.278Z,NaN
2013-02-14T03:00:46.134Z,NaN
2013-02-14T03:00:56.989Z,NaN
2013-02-14T03:01:07.845Z,NaN
2013-02-14T03:01:18.701Z,NaN
2013-02-14T03:01:29.556Z,NaN
2013-02-14T03:01:40.412Z,NaN
2013-02-14T03:01:51.268Z,NaN
2013-02-14T03:02:02.124Z,NaN
2013-02-14T03:02:12.979Z,NaN
2013-02-14T03:02:23.835Z,NaN
2013-02-14T03:02:34.691Z,NaN
2013-02-14T03:02:45.546Z,NaN
2013-02-14T03:02:56.402Z,NaN
2013-02-14T03:03:07.258Z,NaN
2013-02-14T03:03:18.114Z,NaN
2013-02-14T03:03:28.969Z,NaN
2013-02-14T03:03:39.825Z,NaN
2013-02-14T03:03:50.681Z,NaN
2013-02-14T03:04:01.536Z,NaN
2013-02-14T03:04:12.392Z,NaN
2013-02-14T03:04:23.248Z,NaN
2013-02-14T03:04:34.103Z,NaN
2013-02-14T03:04:44.959Z,NaN
2013-02-14T03:04:55.815Z,NaN
2013-02-14T03:05:06.670Z,NaN
2013-02-14T03:05:17.526Z,NaN
2013-02-14T03:05:28.382Z,NaN
2013-02-14T03:05:39.238Z,NaN
2013-02-14T03:05:50.093Z,NaN
2013-02-14T03:06:00.949Z,NaN
2013-02-14T03:06:11.805Z,NaN
2013-02-14T03:06:22.660Z,NaN
2013-02-14T03:06:33.516Z,NaN
2013-02-14T03:06:44.372Z,NaN
2013-02-14T03:06:55.227Z,NaN
2013-02-14T03:07:06.083Z,NaN
2013-02-14T03:07:16.939Z,NaN
2013-02-14T03:07:27.794Z,NaN
2013-02-14T03:07:38.650Z,NaN
2013-02-14T03:07:49.506Z,NaN
2013-02-14T03:08:00.362Z,NaN
2013-02-14T03:08:11.217Z,NaN
2013-02-14T03:08:22.073Z,NaN
2013-02-14T03:08:32.929Z,NaN
2013-02-14T03:08:43.784Z,NaN
2013-02-14T03:08:54.640Z,NaN
2013-02-14T03:09:05.496Z,NaN
2013-02-14T03:09:16.351Z,NaN
2013-02-14T03:09:27.207Z,NaN
2013-02-14T03:09:38.063Z,NaN
2013-02-14T03:09:48.919Z,NaN
2013-02-14T03:09:59.774Z,NaN
2013-02-14T03:10:10.630Z,NaN
2013-02-14T03:10:21.486Z,NaN
2013-02-14T03:10:32.341Z,NaN
2013-02-14T03:10:43.197Z,NaN
2013-02-14T03:10:54.053Z,NaN
2013-02-14T03:11:04.908Z,NaN
2013-02-14T03:11:15.764Z,NaN
2013-02-14T03:11:26.620Z,NaN
2013-02-14T03:11:37.476Z,NaN
2013-02-14T03:11:48.331Z,NaN
2013-02-14T03:11:59.187Z,NaN
2013-02-14T03:12:10.043Z,NaN
2013-02-14T03:12:20.898Z,NaN
2013-02-14T03:12:31.754Z,NaN
2013-02-14T03:12:42.610Z,NaN
2013-02-14T03:12:53.465Z,NaN
2013-02-14T03:13:04.321Z,NaN
2013-02-14T03:13:15.177Z,NaN
2013-02-14T03:13:26.033Z,NaN
2013-02-14T03:13:36.888Z,NaN
2013-02-14T03:13:47.744Z,NaN
2013-02-14T03:13:58.600Z,NaN
2013-02-14T03:14:09.456Z,NaN
2013-02-14T03:14:20.311Z,NaN
2013-02-14T03:14:31.167Z,NaN
2013-02-14T03:14:42.022Z,NaN
2013-02-14T03:14:52.878Z,NaN
2013-02-14T03:15:03.734Z,NaN
2013-02-14T03:15:14.589Z,NaN
2013-02-14T03:15:25.445Z,NaN
2013-02-14T03:15:36.300Z,NaN
2013-02-14T03:15:47.156Z,NaN
2013-02-14T03:15:58.012Z,NaN
2013-02-14T03:16:08.867Z,NaN
2013-02-14T03:16:19.723Z,NaN
2013-02-14T03:16:30.579Z,NaN
2013-02-14T03:16:41.434Z,NaN
2013-02-14T03:16:52.290Z,NaN
2013-02-14T03:17:03.146Z,NaN
2013-02-14T03:17:14.001Z,NaN
2013-02-14T03:17:24.857Z,NaN
2013-02-14T03:17:35.713Z,NaN
2013-02-14T03:17:46.568Z,NaN
2013-02-14T03:17:57.424Z,NaN
2013-02-14T03:18:08.280Z,NaN
2013-02-14T03:18:19.135Z,NaN
2013-02-14T03:18:29.991Z,NaN
2013-02-14T03:18:40.847Z,NaN
2013-02-14T03:18:51.703Z,NaN
2013-02-14T03:19:02.558Z,NaN
2013-02-14T03:19:13.414Z,NaN
2013-02-14T03:19:24.270Z,NaN
2013-02-14T03:19:35.125Z,NaN
2013-02-14T03:19:45.981Z,NaN
2013-02-14T03:19:56.837Z,NaN
2013-02-14T03:20:07.692Z,NaN
2013-02-14T03:20:18.548Z,NaN
2013-02-14T03:20:29.404Z,NaN
2013-02-14T03:20:40.260Z,NaN
2013-02-14T03:20:51.115Z,NaN
2013-02-14T03:21:01.971Z,NaN
2013-02-14T03:21:12.827Z,NaN
2013-02-14T03:21:23.682Z,NaN
2013-02-14T03:21:34.538Z,NaN
2013-02-14T03:21:45.394Z,NaN
2013-02-14T03:21:56.249Z,NaN
2013-02-14T03:22:07.105Z,NaN
2013-02-14T03:22:17.961Z,NaN
2013-02-14T03:22:28.817Z,NaN
2013-02-14T03:22:39.672Z,NaN
2013-02-14T03:22:50.528Z,NaN
2013-02-14T03:23:01.384Z,NaN
2013-02-14T03:23:12.239Z,NaN
2013-02-14T03:23:23.095Z,NaN
2013-02-14T03:23:33.951Z,NaN
2013-02-14T03:23:44.806Z,NaN
2013-02-14T03:23:55.662Z,NaN
2013-02-14T03:24:06.518Z,NaN
2013-02-14T03:24:17.373Z,NaN
2013-02-14T03:24:28.229Z,NaN
2013-02-14T03:24:39.085Z,NaN
2013-02-14T03:24:49.941Z,NaN
2013-02-14T03:25:00.796Z,NaN
2013-02-14T03:25:11.652Z,NaN
2013-02-14T03:25:22.508Z,NaN
2013-02-14T03:25:33.363Z,NaN
2013-02-14T03:25:44.219Z,NaN
2013-02-14T03:25:55.075Z,NaN
2013-02-14T03:26:05.930Z,NaN
2013-02-14T03:26:16.786Z,NaN
2013-02-14T03:26:27.642Z,NaN
2013-02-14T03:26:38.497Z,NaN
2013-02-14T03:26:49.353Z,NaN
2013-02-14T03:27:00.209Z,NaN
2013-02-14T03:27:11.065Z,NaN
2013-02-14T03:27:21.920Z,NaN
2013-02-14T03:27:32.776Z,NaN
2013-02-14T03:27:43.632Z,NaN
2013-02-14T03:27:54.487Z,NaN
2013-02-14T03:28:05.343Z,NaN
2013-02-14T03:28:16.199Z,NaN
2013-02-14T03:28:27.054Z,NaN
2013-02-14T03:28:37.910Z,NaN
2013-02-14T03:28:48.766Z,NaN
2013-02-14T03:28:59.621Z,NaN
2013-02-14T03:29:10.477Z,NaN
2013-02-14T03:29:21.333Z,NaN
2013-02-14T03:29:32.188Z,NaN
2013-02-14T03:29:43.044Z,NaN
2013-02-14T03:29:53.900Z,NaN
2013-02-14T03:30:04.756Z,NaN
2013-02-14T03:30:15.611Z,NaN
2013-02-14T03:30:26.467Z,NaN
2013-02-14T03:30:37.323Z,NaN
2013-02-14T03:30:48.178Z,NaN
2013-02-14T03:30:59.034Z,NaN
2013-02-14T03:31:09.890Z,NaN
2013-02-14T03:31:20.746Z,NaN
2013-02-14T03:31:31.601Z,NaN
2013-02-14T03:31:42.457Z,NaN
2013-02-14T03:31:53.313Z,NaN
2013-02-14T03:32:04.168Z,NaN
2013-02-14T03:32:15.024Z,NaN
2013-02-14T03:32:25.880Z,NaN
2013-02-14T03:32:36.735Z,NaN
2013-02-14T03:32:47.591Z,NaN
2013-02-14T03:32:58.447Z,NaN
2013-02-14T03:33:09.302Z,NaN
2013-02-14T03:33:20.158Z,NaN
2013-02-14T03:33:31.014Z,NaN
2013-02-14T03:33:41.869Z,NaN
2013-02-14T03:33:52.725Z,NaN
2013-02-14T03:34:03.581Z,NaN
2013-02-14T03:34:14.436Z,NaN
2013-02-14T03:34:25.292Z,NaN
2013-02-14T03:34:36.148Z,NaN
2013-02-14T03:34:47.004Z,NaN
2013-02-14T03:34:57.859Z,NaN
2013-02-14T03:35:08.715Z,NaN
2013-02-14T03:35:19.571Z,NaN
2013-02-14T03:35:30.426Z,NaN
2013-02-14T03:35:41.282Z,NaN
2013-02-14T03:35:52.138Z,NaN
2013-02-14T03:36:02.994Z,NaN
2013-02-14T03:36:13.849Z,NaN
2013-02-14T03:36:24.705Z,NaN
2013-02-14T03:36:35.561Z,NaN
2013-02-14T03:36:46.416Z,NaN
2013-02-14T03:36:57.272Z,NaN
2013-02-14T03:37:08.128Z,NaN
2013-02-14T03:37:18.983Z,NaN
2013-02-14T03:37:29.839Z,NaN
2013-02-14T03:37:40.695Z,NaN
2013-02-14T03:37:51.550Z,NaN
2013-02-14T03:38:02.406Z,NaN
2013-02-14T03:38:13.262Z,NaN
2013-02-14T03:38:24.117Z,NaN
2013-02-14T03:38:34.973Z,NaN
2013-02-14T03:38:45.829Z,NaN
2013-02-14T03:38:56.684Z,NaN
2013-02-14T03:39:07.540Z,NaN
2013-02-14T03:39:18.396Z,NaN
2013-02-14T03:39:29.252Z,NaN
2013-02-14T03:39:40.107Z,NaN
2013-02-14T03:39:50.963Z,NaN
2013-02-14T03:40:01.819Z,NaN
2013-02-14T03:40:12.674Z,NaN
2013-02-14T03:40:23.530Z,NaN
2013-02-14T03:40:34.386Z,NaN
2013-02-14T03:40:45.241Z,NaN
2013-02-14T03:40:56.097Z,NaN
2013-02-14T03:41:06.953Z,NaN
2013-02-14T03:41:17.808Z,NaN
2013-02-14T03:41:28.664Z,NaN
2013-02-14T03:41:39.520Z,NaN
2013-02-14T03:41:50.376Z,NaN
2013-02-14T03:42:01.231Z,NaN
2013-02-14T03:42:12.087Z,NaN
2013-02-14T03:42:22.943Z,NaN
2013-02-14T03:42:33.798Z,NaN
2013-02-14T03:42:44.654Z,NaN
2013-02-14T03:42:55.510Z,NaN
2013-02-14T03:43:06.365Z,NaN
2013-02-14T03:43:17.221Z,NaN
2013-02-14T03:43:28.077Z,NaN
2013-02-14T03:43:38.932Z,NaN
2013-02-14T03:43:49.788Z,NaN
2013-02-14T03:44:00.644Z,NaN
2013-02-14T03:44:11.500Z,NaN
2013-02-14T03:44:22.355Z,NaN
2013-02-14T03:44:33.211Z,NaN
2013-02-14T03:44:44.067Z,NaN
2013-02-14T03:44:54.922Z,NaN
2013-02-14T03:45:05.778Z,NaN
2013-02-14T03:45:16.634Z,NaN
2013-02-14T03:45:27.489Z,NaN
2013-02-14T03:45:38.345Z,NaN
2013-02-14T03:45:49.201Z,NaN
2013-02-14T03:46:00.056Z,NaN
2013-02-14T03:46:10.912Z,NaN
2013-02-14T03:46:21.768Z,NaN
2013-02-14T03:46:32.624Z,NaN
2013-02-14T03:46:43.479Z,NaN
2013-02-14T03:46:54.335Z,NaN
2013-02-14T03:47:05.191Z,NaN
2013-02-14T03:47:16.046Z,NaN
2013-02-14T03:47:26.902Z,NaN
2013-02-14T03:47:37.758Z,NaN
2013-02-14T03:47:48.613Z,NaN
2013-02-14T03:47:59.469Z,NaN
2013-02-14T03:48:10.325Z,NaN
2013-02-14T03:48:21.180Z,NaN
2013-02-14T03:48:32.036Z,NaN
2013-02-14T03:48:42.892Z,NaN
2013-02-14T03:48:53.748Z,NaN
2013-02-14T03:49:04.603Z,NaN
2013-02-14T03:49:15.459Z,NaN
2013-02-14T03:49:26.315Z,NaN
2013-02-14T03:49:37.170Z,NaN
2013-02-14T03:49:48.026Z,NaN
2013-02-14T03:49:58.882Z,NaN
2013-02-14T03:50:09.737Z,NaN
2013-02-14T03:50:20.593Z,NaN
2013-02-14T03:50:31.449Z,NaN
2013-02-14T03:50:42.304Z,NaN
2013-02-14T03:50:53.160Z,NaN
2013-02-14T03:51:04.016Z,NaN
2013-02-14T03:51:14.871Z,NaN
2013-02-14T03:51:25.727Z,NaN
2013-02-14T03:51:36.583Z,NaN
2013-02-14T03:51:47.439Z,NaN
2013-02-14T03:51:58.294Z,NaN
2013-02-14T03:52:09.150Z,NaN
2013-02-14T03:52:20.006Z,NaN
2013-02-14T03:52:30.861Z,NaN
2013-02-14T03:52:41.717Z,NaN
2013-02-14T03:52:52.573Z,NaN
2013-02-14T03:53:03.428Z,NaN
2013-02-14T03:53:14.284Z,NaN
2013-02-14T03:53:25.140Z,NaN
2013-02-14T03:53:35.995Z,NaN
2013-02-14T03:53:46.851Z,NaN
2013-02-14T03:53:57.707Z,NaN
2013-02-14T03:54:08.563Z,NaN
2013-02-14T03:54:19.418Z,NaN
2013-02-14T03:54:30.274Z,NaN
2013-02-14T03:54:41.130Z,NaN
2013-02-14T03:54:51.985Z,NaN
2013-02-14T03:55:02.841Z,NaN
